"date","away","away_score","home","home_score","point_diff"
2021-11-25,"Maryland",86,"Richmond",80,-6
2021-12-11,"Toledo",69,"Richmond",72,3
2021-12-19,"Old Dominion",61,"Richmond",67,6
2021-12-22,"Bucknell",50,"Richmond",81,31
2021-12-30,"Saint Joseph's",83,"Richmond",56,-27
2022-01-05,"Massachusetts",72,"Richmond",80,8
2022-01-14,"Davidson",87,"Richmond",84,-3
2022-01-29,"VCU",64,"Richmond",62,-2
2022-02-04,"St. Bonaventure",61,"Richmond",71,10
2022-02-07,"George Mason",59,"Richmond",62,3
2022-02-12,"La Salle",63,"Richmond",77,14
2021-11-12,"Coppin St.",69,"Rider",81,12
2021-11-14,"Delaware St.",53,"Rider",63,10
2021-11-23,"Middle Tennessee",60,"Rider",54,-6
2021-12-05,"Marist",79,"Rider",67,-12
2021-12-20,"Gwynedd Mercy",57,"Rider",82,25
2022-01-14,"Quinnipiac",77,"Rider",70,-7
2022-01-16,"Saint Peter's",58,"Rider",51,-7
2022-01-28,"Fairfield",76,"Rider",65,-11
2022-01-30,"Canisius",62,"Rider",70,8
2022-02-08,"Manhattan",67,"Rider",76,9
2021-11-19,"Mount St. Mary's",74,"Robert Morris",70,-4
2021-12-08,"Lancaster Bible",51,"Robert Morris",99,48
2021-12-11,"Florida Gulf Coast",85,"Robert Morris",74,-11
2022-01-05,"Youngstown St.",64,"Robert Morris",60,-4
2022-01-07,"Cleveland St.",78,"Robert Morris",77,-1
2022-01-09,"Purdue Fort Wayne",76,"Robert Morris",70,-6
2022-01-13,"Wright St.",75,"Robert Morris",73,-2
2022-01-15,"Northern Kentucky",64,"Robert Morris",74,10
2022-01-27,"Milwaukee",53,"Robert Morris",77,24
2022-01-29,"Green Bay",60,"Robert Morris",62,2
2022-02-09,"Detroit Mercy",79,"Robert Morris",62,-17
2022-02-11,"Oakland",71,"Robert Morris",68,-3
2021-11-10,"Lehigh",70,"Rutgers",73,3
2021-11-13,"Merrimack",35,"Rutgers",48,13
2021-11-16,"NJIT",61,"Rutgers",75,14
2021-11-22,"Lafayette",53,"Rutgers",51,-2
2021-11-30,"Clemson",64,"Rutgers",74,10
2021-12-09,"Purdue",68,"Rutgers",70,2
2021-12-30,"Maine",64,"Rutgers",80,16
2022-01-01,"Central Connecticut",48,"Rutgers",79,31
2022-01-04,"Michigan",67,"Rutgers",75,8
2022-01-08,"Nebraska",65,"Rutgers",93,28
2022-01-19,"Iowa",46,"Rutgers",48,2
2022-01-25,"Maryland",68,"Rutgers",60,-8
2022-02-05,"Michigan St.",63,"Rutgers",84,21
2022-02-09,"Ohio St.",64,"Rutgers",66,2
2021-11-09,"William Jessup",59,"Sacramento St.",89,30
2021-11-20,"UC San Diego",71,"Sacramento St.",56,-15
2021-12-02,"Montana",65,"Sacramento St.",58,-7
2021-12-04,"Montana St.",68,"Sacramento St.",66,-2
2021-12-17,"Menlo",53,"Sacramento St.",67,14
2022-01-15,"Portland St.",67,"Sacramento St.",62,-5
2022-01-27,"Idaho St.",60,"Sacramento St.",61,1
2022-01-29,"Weber St.",79,"Sacramento St.",59,-20
2022-02-03,"Northern Arizona",62,"Sacramento St.",61,-1
2022-02-10,"Northern Colorado",79,"Sacramento St.",61,-18
2022-02-12,"Southern Utah",83,"Sacramento St.",57,-26
2021-11-14,"Binghamton",72,"Sacred Heart",60,-12
2021-11-16,"Fisher",49,"Sacred Heart",109,60
2021-11-20,"Fairfield",71,"Sacred Heart",61,-10
2021-12-22,"Hartford",78,"Sacred Heart",71,-7
2021-12-29,"LIU",65,"Sacred Heart",69,4
2022-01-15,"Fairleigh Dickinson",71,"Sacred Heart",77,6
2022-01-17,"Central Connecticut",66,"Sacred Heart",74,8
2022-01-27,"St. Francis NY",71,"Sacred Heart",66,-5
2022-02-10,"Bryant",99,"Sacred Heart",86,-13
2021-11-09,"Maryland Eastern Shore",67,"Saint Joseph's",69,2
2021-11-13,"Mount St. Mary's",60,"Saint Joseph's",80,20
2021-11-17,"Drexel",78,"Saint Joseph's",75,-3
2021-11-20,"Monmouth",87,"Saint Joseph's",75,-12
2021-12-01,"Binghamton",57,"Saint Joseph's",79,22
2021-12-08,"Penn",71,"Saint Joseph's",78,7
2021-12-11,"Temple",49,"Saint Joseph's",68,19
2022-01-05,"Davidson",88,"Saint Joseph's",73,-15
2022-01-17,"La Salle",75,"Saint Joseph's",64,-11
2022-01-19,"George Washington",61,"Saint Joseph's",72,11
2022-01-26,"Duquesne",61,"Saint Joseph's",72,11
2022-02-05,"Fordham",69,"Saint Joseph's",72,3
2021-11-09,"Central Arkansas",61,"Saint Louis",96,35
2021-11-10,"Harris Stowe",54,"Saint Louis",127,73
2021-11-12,"Eastern Illinois",44,"Saint Louis",86,42
2021-11-20,"Mercer",58,"Saint Louis",75,17
2021-11-23,"Illinois St.",76,"Saint Louis",82,6
2021-11-24,"Stephen F. Austin",68,"Saint Louis",79,11
2021-12-04,"UAB",77,"Saint Louis",72,-5
2021-12-07,"Belmont",64,"Saint Louis",59,-5
2021-12-11,"Boston College",68,"Saint Louis",79,11
2021-12-18,"Auburn",74,"Saint Louis",70,-4
2022-01-02,"Richmond",69,"Saint Louis",76,7
2022-01-08,"Iona",67,"Saint Louis",68,1
2022-01-15,"Fordham",45,"Saint Louis",63,18
2022-01-23,"Massachusetts",59,"Saint Louis",90,31
2022-01-26,"George Washington",67,"Saint Louis",80,13
2022-02-05,"Dayton",61,"Saint Louis",72,11
2022-02-11,"St. Bonaventure",68,"Saint Louis",61,-7
2021-11-09,"Prairie View A&M",68,"Saint Mary's",87,19
2021-11-12,"Texas Southern",58,"Saint Mary's",67,9
2021-11-15,"Southern Utah",51,"Saint Mary's",70,19
2021-11-17,"Bellarmine",64,"Saint Mary's",73,9
2021-11-23,"Oregon",50,"Saint Mary's",62,12
2021-11-24,"Wisconsin",61,"Saint Mary's",55,-6
2021-11-29,"UC Riverside",50,"Saint Mary's",67,17
2021-12-11,"UC Santa Barbara",59,"Saint Mary's",80,21
2021-12-14,"Cal St.Stanislaus",39,"Saint Mary's",76,37
2021-12-22,"Missouri St.",58,"Saint Mary's",75,17
2021-12-28,"Yale",60,"Saint Mary's",87,27
2022-01-20,"Santa Clara",65,"Saint Mary's",73,8
2022-01-29,"Pepperdine",57,"Saint Mary's",81,24
2022-02-05,"Loyola Marymount",60,"Saint Mary's",71,11
2022-02-10,"San Diego",57,"Saint Mary's",86,29
2021-11-23,"LIU",62,"Saint Peter's",64,2
2021-12-05,"Siena",60,"Saint Peter's",58,-2
2021-12-08,"St. Francis NY",71,"Saint Peter's",60,-11
2021-12-12,"Nyack",48,"Saint Peter's",87,39
2022-01-14,"Monmouth",62,"Saint Peter's",67,5
2022-01-18,"Canisius",57,"Saint Peter's",65,8
2022-01-28,"Manhattan",51,"Saint Peter's",77,26
2022-02-04,"Quinnipiac",74,"Saint Peter's",83,9
2022-02-06,"Marist",50,"Saint Peter's",66,16
2022-02-11,"Rider",58,"Saint Peter's",49,-9
2021-11-10,"LeTourneau",54,"Sam Houston St.",97,43
2021-11-17,"Missouri St.",77,"Sam Houston St.",55,-22
2021-11-21,"Little Rock",59,"Sam Houston St.",77,18
2021-11-22,"Boston University",72,"Sam Houston St.",59,-13
2021-12-02,"Schreiner",46,"Sam Houston St.",106,60
2021-12-11,"UTSA",78,"Sam Houston St.",73,-5
2021-12-18,"Hardin Simmons",53,"Sam Houston St.",103,50
2021-12-21,"Bradley",87,"Sam Houston St.",61,-26
2021-12-22,"North Carolina Central",51,"Sam Houston St.",68,17
2021-12-30,"Lamar",64,"Sam Houston St.",75,11
2022-01-03,"UT Rio Grande Valley",78,"Sam Houston St.",86,8
2022-01-15,"Stephen F. Austin",41,"Sam Houston St.",49,8
2022-01-20,"New Mexico St.",46,"Sam Houston St.",71,25
2022-01-22,"Grand Canyon",56,"Sam Houston St.",58,2
2022-02-03,"Dixie St.",53,"Sam Houston St.",77,24
2022-02-05,"Utah Valley",57,"Sam Houston St.",54,-3
2021-11-09,"Maryville TN",78,"Samford",99,21
2021-11-11,"Spring Hill",69,"Samford",86,17
2021-11-27,"McNeese St.",75,"Samford",83,8
2021-11-30,"Mississippi College",58,"Samford",83,25
2021-12-05,"Belmont",85,"Samford",73,-12
2021-12-11,"Alabama A&M",50,"Samford",52,2
2021-12-18,"Kennesaw St.",84,"Samford",85,1
2022-01-08,"Western Carolina",60,"Samford",85,25
2022-01-15,"East Tennessee St.",88,"Samford",85,-3
2022-01-26,"Mercer",61,"Samford",75,14
2022-02-02,"Chattanooga",72,"Samford",80,8
2022-02-09,"Wofford",60,"Samford",65,5
2021-11-09,"La Verne",38,"San Diego",103,65
2021-11-17,"UC Riverside",62,"San Diego",74,12
2021-11-19,"Cal St. Fullerton",57,"San Diego",55,-2
2021-11-28,"Cal St. Northridge",56,"San Diego",52,-4
2021-12-05,"Cal Poly",51,"San Diego",52,1
2021-12-11,"Cal Lutheran",55,"San Diego",84,29
2022-01-13,"Portland",63,"San Diego",68,5
2022-01-15,"Loyola Marymount",65,"San Diego",70,5
2022-01-27,"Pepperdine",56,"San Diego",64,8
2022-02-03,"Gonzaga",92,"San Diego",62,-30
2022-02-05,"Santa Clara",79,"San Diego",66,-13
2022-02-12,"Pacific",54,"San Diego",60,6
2021-11-09,"UC Riverside",53,"San Diego St.",66,13
2021-11-18,"Arizona St.",63,"San Diego St.",65,2
2021-11-20,"UT Arlington",62,"San Diego St.",68,6
2021-11-25,"Georgetown",56,"San Diego St.",73,17
2021-11-26,"USC",58,"San Diego St.",43,-15
2021-11-30,"Long Beach St.",47,"San Diego St.",72,25
2021-12-08,"Cal St. Fullerton",56,"San Diego St.",66,10
2021-12-17,"Saint Mary's",53,"San Diego St.",63,10
2021-12-22,"UC San Diego",57,"San Diego St.",78,21
2022-01-08,"Colorado St.",49,"San Diego St.",79,30
2022-01-22,"Boise St.",42,"San Diego St.",37,-5
2022-01-24,"UNLV",55,"San Diego St.",80,25
2022-01-31,"New Mexico",47,"San Diego St.",72,25
2022-02-06,"Nevada",63,"San Diego St.",65,2
2022-02-12,"Air Force",64,"San Diego St.",76,12
2021-11-09,"LIU",64,"San Francisco",98,34
2021-11-11,"Prairie View A&M",76,"San Francisco",92,16
2021-11-13,"Davidson",60,"San Francisco",65,5
2021-11-15,"Samford",55,"San Francisco",77,22
2021-11-18,"Nevada",70,"San Francisco",73,3
2021-11-22,"Morgan St.",67,"San Francisco",83,16
2021-11-26,"UAB",61,"San Francisco",63,2
2021-12-04,"UNLV",62,"San Francisco",83,21
2021-12-08,"Fresno St.",63,"San Francisco",71,8
2021-12-22,"Southern Illinois",52,"San Francisco",64,12
2021-12-28,"Academy of Art",78,"San Francisco",111,33
2022-01-06,"Loyola Chicago",79,"San Francisco",74,-5
2022-01-08,"San Diego",73,"San Francisco",88,15
2022-01-13,"Loyola Marymount",73,"San Francisco",97,24
2022-01-15,"BYU",71,"San Francisco",69,-2
2022-01-27,"Saint Mary's",72,"San Francisco",70,-2
2022-01-29,"Santa Clara",85,"San Francisco",88,3
2022-02-08,"Portland",69,"San Francisco",68,-1
2022-02-10,"Pepperdine",61,"San Francisco",105,44
2021-11-11,"Cal St. Fullerton",76,"San Jose St.",78,2
2021-11-23,"Northern Colorado",74,"San Jose St.",75,1
2021-11-30,"South Dakota",52,"San Jose St.",61,9
2021-12-03,"North Dakota",51,"San Jose St.",76,25
2021-12-11,"Pacific",66,"San Jose St.",78,12
2021-12-21,"Santa Clara",79,"San Jose St.",57,-22
2022-01-08,"Bethesda",43,"San Jose St.",118,75
2022-01-15,"Colorado St.",78,"San Jose St.",42,-36
2022-01-17,"UNLV",81,"San Jose St.",56,-25
2022-01-25,"Air Force",63,"San Jose St.",53,-10
2022-02-01,"Fresno St.",73,"San Jose St.",43,-30
2022-02-09,"San Diego St.",72,"San Jose St.",62,-10
2022-02-12,"Wyoming",74,"San Jose St.",52,-22
